a,b,rule,fp
CHEMBL355543,CHEMBL25889,FP,0.9558823529411765
CHEMBL355543,CHEMBL170789,FP,1.0
CHEMBL355543,CHEMBL6676,FP,0.9558823529411765
CHEMBL355543,CHEMBL434209,FP,0.9558823529411765
CHEMBL355543,CHEMBL168553,FP,1.0
CHEMBL422395,CHEMBL265510,FP,1.0
CHEMBL422395,CHEMBL389051,FP,1.0
CHEMBL6676,CHEMBL169540,FP,0.9558823529411765
CHEMBL6676,CHEMBL25889,FP,1.0
CHEMBL6676,CHEMBL170789,FP,0.9558823529411765
CHEMBL6676,CHEMBL355543,FP,0.9558823529411765
CHEMBL6676,CHEMBL434209,FP,1.0
CHEMBL6676,CHEMBL168553,FP,0.9558823529411765
CHEMBL389051,CHEMBL265510,FP,1.0
CHEMBL389051,CHEMBL422395,FP,1.0
CHEMBL263325,CHEMBL307914,FP,0.9552238805970149
CHEMBL434209,CHEMBL169540,FP,0.9558823529411765
CHEMBL434209,CHEMBL25889,FP,1.0
CHEMBL434209,CHEMBL170789,FP,0.9558823529411765
CHEMBL434209,CHEMBL355543,FP,0.9558823529411765
CHEMBL434209,CHEMBL6676,FP,1.0
CHEMBL434209,CHEMBL168553,FP,0.9558823529411765
CHEMBL168553,CHEMBL169540,FP,1.0
CHEMBL168553,CHEMBL25889,FP,0.9558823529411765
CHEMBL168553,CHEMBL170789,FP,1.0
CHEMBL168553,CHEMBL355543,FP,1.0
CHEMBL168553,CHEMBL6676,FP,0.9558823529411765
CHEMBL168553,CHEMBL434209,FP,0.9558823529411765
CHEMBL1160189,CHEMBL1160192,FP,0.9565217391304348
CHEMBL1160189,CHEMBL1160181,FP,0.9565217391304348
CHEMBL200056,CHEMBL196806,FP,1.0
CHEMBL200056,CHEMBL364536,FP,1.0
CHEMBL200056,CHEMBL197013,FP,1.0
CHEMBL202327,CHEMBL383094,FP,1.0
CHEMBL202327,CHEMBL202200,FP,0.9787234042553191
CHEMBL360834,CHEMBL196808,FP,1.0
CHEMBL360834,CHEMBL424849,FP,1.0
CHEMBL360834,CHEMBL425743,FP,1.0
CHEMBL188557,CHEMBL383360,FP,1.0
CHEMBL188557,CHEMBL200671,FP,1.0
CHEMBL188557,CHEMBL200288,FP,1.0
CHEMBL197539,CHEMBL363738,FP,1.0
CHEMBL197539,CHEMBL198518,FP,1.0
CHEMBL196806,CHEMBL200056,FP,1.0
CHEMBL196806,CHEMBL364536,FP,1.0
CHEMBL196806,CHEMBL197013,FP,1.0
CHEMBL197423,CHEMBL196857,FP,1.0
CHEMBL197423,CHEMBL370830,FP,1.0
CHEMBL197423,CHEMBL192801,FP,1.0
CHEMBL383094,CHEMBL202327,FP,1.0
CHEMBL383094,CHEMBL202200,FP,0.9787234042553191
CHEMBL202200,CHEMBL202327,FP,0.9787234042553191
CHEMBL202200,CHEMBL383094,FP,0.9787234042553191
CHEMBL196857,CHEMBL197423,FP,1.0
CHEMBL196857,CHEMBL370830,FP,1.0
CHEMBL196857,CHEMBL192801,FP,1.0
CHEMBL607,CHEMBL1701,FP,1.0
CHEMBL196808,CHEMBL360834,FP,1.0
CHEMBL196808,CHEMBL424849,FP,1.0
CHEMBL196808,CHEMBL425743,FP,1.0
CHEMBL363738,CHEMBL197539,FP,1.0
CHEMBL363738,CHEMBL198518,FP,1.0
CHEMBL370401,CHEMBL198641,FP,1.0
CHEMBL370401,CHEMBL200202,FP,1.0
CHEMBL370401,CHEMBL372709,FP,1.0
CHEMBL200252,CHEMBL297166,FP,1.0
CHEMBL200252,CHEMBL2079591,FP,1.0
CHEMBL200252,CHEMBL296019,FP,1.0
CHEMBL200252,CHEMBL46413,FP,1.0
CHEMBL383360,CHEMBL188557,FP,1.0
CHEMBL383360,CHEMBL200671,FP,1.0
CHEMBL383360,CHEMBL200288,FP,1.0
CHEMBL200671,CHEMBL188557,FP,1.0
CHEMBL200671,CHEMBL383360,FP,1.0
CHEMBL200671,CHEMBL200288,FP,1.0
CHEMBL364536,CHEMBL200056,FP,1.0
CHEMBL364536,CHEMBL196806,FP,1.0
CHEMBL364536,CHEMBL197013,FP,1.0
CHEMBL297166,CHEMBL200252,FP,1.0
CHEMBL297166,CHEMBL2079591,FP,1.0
CHEMBL297166,CHEMBL296019,FP,1.0
CHEMBL297166,CHEMBL46413,FP,1.0
CHEMBL200288,CHEMBL188557,FP,1.0
CHEMBL200288,CHEMBL383360,FP,1.0
CHEMBL200288,CHEMBL200671,FP,1.0
CHEMBL198641,CHEMBL370401,FP,1.0
CHEMBL198641,CHEMBL200202,FP,1.0
CHEMBL198641,CHEMBL372709,FP,1.0
CHEMBL373108,CHEMBL197389,FP,1.0
CHEMBL373108,CHEMBL199002,FP,1.0
CHEMBL373108,CHEMBL383585,FP,1.0
CHEMBL424849,CHEMBL360834,FP,1.0
CHEMBL424849,CHEMBL196808,FP,1.0
CHEMBL424849,CHEMBL425743,FP,1.0
CHEMBL197389,CHEMBL373108,FP,1.0
CHEMBL197389,CHEMBL199002,FP,1.0
CHEMBL197389,CHEMBL383585,FP,1.0
CHEMBL370830,CHEMBL197423,FP,1.0
CHEMBL370830,CHEMBL196857,FP,1.0
CHEMBL370830,CHEMBL192801,FP,1.0
CHEMBL200202,CHEMBL370401,FP,1.0
CHEMBL200202,CHEMBL198641,FP,1.0
CHEMBL200202,CHEMBL372709,FP,1.0
CHEMBL1701,CHEMBL607,FP,1.0
CHEMBL2079591,CHEMBL200252,FP,1.0
CHEMBL2079591,CHEMBL297166,FP,1.0
CHEMBL2079591,CHEMBL296019,FP,1.0
CHEMBL2079591,CHEMBL46413,FP,1.0
CHEMBL215988,CHEMBL242920,FP,1.0
CHEMBL198518,CHEMBL197539,FP,1.0
CHEMBL198518,CHEMBL363738,FP,1.0
CHEMBL242920,CHEMBL215988,FP,1.0
CHEMBL372709,CHEMBL370401,FP,1.0
CHEMBL372709,CHEMBL198641,FP,1.0
CHEMBL372709,CHEMBL200202,FP,1.0
CHEMBL425743,CHEMBL360834,FP,1.0
CHEMBL425743,CHEMBL196808,FP,1.0
CHEMBL425743,CHEMBL424849,FP,1.0
CHEMBL199002,CHEMBL373108,FP,1.0
CHEMBL199002,CHEMBL197389,FP,1.0
CHEMBL199002,CHEMBL383585,FP,1.0
CHEMBL296019,CHEMBL200252,FP,1.0
CHEMBL296019,CHEMBL297166,FP,1.0
CHEMBL296019,CHEMBL2079591,FP,1.0
CHEMBL296019,CHEMBL46413,FP,1.0
CHEMBL46413,CHEMBL200252,FP,1.0
CHEMBL46413,CHEMBL297166,FP,1.0
CHEMBL46413,CHEMBL2079591,FP,1.0
CHEMBL46413,CHEMBL296019,FP,1.0
CHEMBL383585,CHEMBL373108,FP,1.0
CHEMBL383585,CHEMBL197389,FP,1.0
CHEMBL383585,CHEMBL199002,FP,1.0
CHEMBL192801,CHEMBL197423,FP,1.0
CHEMBL192801,CHEMBL196857,FP,1.0
CHEMBL192801,CHEMBL370830,FP,1.0
CHEMBL197013,CHEMBL200056,FP,1.0
CHEMBL197013,CHEMBL196806,FP,1.0
CHEMBL197013,CHEMBL364536,FP,1.0
CHEMBL1172928,CHEMBL1172929,FP,1.0
CHEMBL1172929,CHEMBL1172928,FP,1.0
CHEMBL101519,CHEMBL252172,FP,1.0
CHEMBL252172,CHEMBL101519,FP,1.0
CHEMBL4210991,CHEMBL4207266,FP,1.0
CHEMBL4207266,CHEMBL4210991,FP,1.0
CHEMBL101654,CHEMBL330207,FP,1.0
CHEMBL330207,CHEMBL101654,FP,1.0
CHEMBL1996176,CHEMBL86755,FP,1.0
CHEMBL1996176,CHEMBL101797,FP,1.0
CHEMBL86755,CHEMBL1996176,FP,1.0
CHEMBL86755,CHEMBL101797,FP,1.0
CHEMBL354650,CHEMBL169591,FP,1.0
CHEMBL424207,CHEMBL171439,FP,1.0
CHEMBL3621294,CHEMBL3621296,FP,0.9818181818181818
CHEMBL3621296,CHEMBL3621294,FP,0.9818181818181818
CHEMBL169591,CHEMBL354650,FP,1.0
CHEMBL101797,CHEMBL1996176,FP,1.0
CHEMBL101797,CHEMBL86755,FP,1.0
CHEMBL171439,CHEMBL424207,FP,1.0
CHEMBL101892,CHEMBL1584044,FP,1.0
CHEMBL171699,CHEMBL3350229,FP,1.0
CHEMBL171699,CHEMBL2092972,FP,1.0
CHEMBL2069462,CHEMBL1814776,FP,1.0
CHEMBL3350229,CHEMBL171699,FP,1.0
CHEMBL3350229,CHEMBL2092972,FP,1.0
CHEMBL2092972,CHEMBL171699,FP,1.0
CHEMBL2092972,CHEMBL3350229,FP,1.0
CHEMBL2069457,CHEMBL99203,FP,1.0
CHEMBL4856247,CHEMBL4859430,FP,1.0
CHEMBL4859430,CHEMBL4856247,FP,1.0
CHEMBL1584044,CHEMBL101892,FP,1.0
CHEMBL1814776,CHEMBL2069462,FP,1.0
CHEMBL99203,CHEMBL2069457,FP,1.0
CHEMBL101905,CHEMBL377785,FP,1.0
CHEMBL377785,CHEMBL101905,FP,1.0
CHEMBL1630,CHEMBL682,FP,1.0
CHEMBL682,CHEMBL1630,FP,1.0
CHEMBL110065,CHEMBL111443,FP,1.0
CHEMBL111443,CHEMBL110065,FP,1.0
CHEMBL69719,CHEMBL510764,FP,1.0
CHEMBL1270843,CHEMBL1270943,FP,1.0
CHEMBL2262044,CHEMBL53651,FP,1.0
CHEMBL52750,CHEMBL499814,FP,1.0
CHEMBL10195,CHEMBL5290464,FP,1.0
CHEMBL499814,CHEMBL52750,FP,1.0
CHEMBL269538,CHEMBL4095474,FP,1.0
CHEMBL4095474,CHEMBL269538,FP,1.0
CHEMBL510764,CHEMBL69719,FP,1.0
CHEMBL5187841,CHEMBL423914,FP,1.0
CHEMBL1269148,CHEMBL1269061,FP,1.0
CHEMBL1269148,CHEMBL1269149,FP,1.0
CHEMBL1269061,CHEMBL1269148,FP,1.0
CHEMBL1269061,CHEMBL1269149,FP,1.0
CHEMBL5290464,CHEMBL10195,FP,1.0
CHEMBL423914,CHEMBL5187841,FP,1.0
CHEMBL1269149,CHEMBL1269148,FP,1.0
CHEMBL1269149,CHEMBL1269061,FP,1.0
CHEMBL5280240,CHEMBL10483,FP,1.0
CHEMBL5266498,CHEMBL10534,FP,1.0
CHEMBL11709,CHEMBL454606,FP,1.0
CHEMBL454606,CHEMBL11709,FP,1.0
CHEMBL53651,CHEMBL2262044,FP,1.0
CHEMBL10483,CHEMBL5280240,FP,1.0
CHEMBL1270943,CHEMBL1270843,FP,1.0
CHEMBL10534,CHEMBL5266498,FP,1.0
CHEMBL4516344,CHEMBL4562365,FP,1.0
CHEMBL307783,CHEMBL509197,FP,1.0
CHEMBL4562365,CHEMBL4516344,FP,1.0
CHEMBL509197,CHEMBL307783,FP,1.0
CHEMBL275543,CHEMBL25483,FP,1.0
CHEMBL275543,CHEMBL566133,FP,1.0
CHEMBL275543,CHEMBL10289,FP,1.0
CHEMBL275543,CHEMBL285873,FP,1.0
CHEMBL275543,CHEMBL10408,FP,1.0
CHEMBL286205,CHEMBL26118,FP,1.0
CHEMBL286205,CHEMBL273412,FP,1.0
CHEMBL286205,CHEMBL10270,FP,1.0
CHEMBL286205,CHEMBL418705,FP,1.0
CHEMBL24588,CHEMBL10207,FP,1.0
CHEMBL24588,CHEMBL26560,FP,1.0
CHEMBL280955,CHEMBL276825,FP,1.0
CHEMBL280955,CHEMBL566970,FP,1.0
CHEMBL280955,CHEMBL10570,FP,1.0
CHEMBL280955,CHEMBL24222,FP,1.0
CHEMBL2111566,CHEMBL93534,FP,1.0
CHEMBL25483,CHEMBL275543,FP,1.0
CHEMBL25483,CHEMBL566133,FP,1.0
CHEMBL25483,CHEMBL10289,FP,1.0
CHEMBL25483,CHEMBL285873,FP,1.0
CHEMBL25483,CHEMBL10408,FP,1.0
CHEMBL26118,CHEMBL286205,FP,1.0
CHEMBL26118,CHEMBL273412,FP,1.0
CHEMBL26118,CHEMBL10270,FP,1.0
CHEMBL26118,CHEMBL418705,FP,1.0
CHEMBL273412,CHEMBL286205,FP,1.0
CHEMBL273412,CHEMBL26118,FP,1.0
CHEMBL273412,CHEMBL10270,FP,1.0
CHEMBL273412,CHEMBL418705,FP,1.0
CHEMBL10207,CHEMBL24588,FP,1.0
CHEMBL10207,CHEMBL26560,FP,1.0
CHEMBL26560,CHEMBL24588,FP,1.0
CHEMBL26560,CHEMBL10207,FP,1.0
CHEMBL276825,CHEMBL280955,FP,1.0
CHEMBL276825,CHEMBL566970,FP,1.0
CHEMBL276825,CHEMBL10570,FP,1.0
CHEMBL276825,CHEMBL24222,FP,1.0
CHEMBL566970,CHEMBL280955,FP,1.0
CHEMBL566970,CHEMBL276825,FP,1.0
CHEMBL566970,CHEMBL10570,FP,1.0
CHEMBL566970,CHEMBL24222,FP,1.0
CHEMBL10270,CHEMBL286205,FP,1.0
CHEMBL10270,CHEMBL26118,FP,1.0
CHEMBL10270,CHEMBL273412,FP,1.0
CHEMBL10270,CHEMBL418705,FP,1.0
CHEMBL10570,CHEMBL280955,FP,1.0
CHEMBL10570,CHEMBL276825,FP,1.0
CHEMBL10570,CHEMBL566970,FP,1.0
CHEMBL10570,CHEMBL24222,FP,1.0
CHEMBL566133,CHEMBL275543,FP,1.0
CHEMBL566133,CHEMBL25483,FP,1.0
CHEMBL566133,CHEMBL10289,FP,1.0
CHEMBL566133,CHEMBL285873,FP,1.0
CHEMBL566133,CHEMBL10408,FP,1.0
CHEMBL24222,CHEMBL280955,FP,1.0
CHEMBL24222,CHEMBL276825,FP,1.0
CHEMBL24222,CHEMBL566970,FP,1.0
CHEMBL24222,CHEMBL10570,FP,1.0
CHEMBL10289,CHEMBL275543,FP,1.0
CHEMBL10289,CHEMBL25483,FP,1.0
CHEMBL10289,CHEMBL566133,FP,1.0
CHEMBL10289,CHEMBL285873,FP,1.0
CHEMBL10289,CHEMBL10408,FP,1.0
CHEMBL285873,CHEMBL275543,FP,1.0
CHEMBL285873,CHEMBL25483,FP,1.0
CHEMBL285873,CHEMBL566133,FP,1.0
CHEMBL285873,CHEMBL10289,FP,1.0
CHEMBL285873,CHEMBL10408,FP,1.0
CHEMBL93534,CHEMBL2111566,FP,1.0
CHEMBL10408,CHEMBL275543,FP,1.0
CHEMBL10408,CHEMBL25483,FP,1.0
CHEMBL10408,CHEMBL566133,FP,1.0
CHEMBL10408,CHEMBL10289,FP,1.0
CHEMBL10408,CHEMBL285873,FP,1.0
CHEMBL418705,CHEMBL286205,FP,1.0
CHEMBL418705,CHEMBL26118,FP,1.0
CHEMBL418705,CHEMBL273412,FP,1.0
CHEMBL418705,CHEMBL10270,FP,1.0
CHEMBL102216,CHEMBL2370416,FP,1.0
CHEMBL2370416,CHEMBL102216,FP,1.0
CHEMBL5196906,CHEMBL5186898,FP,1.0
CHEMBL5196906,CHEMBL5197971,FP,1.0
CHEMBL5196906,CHEMBL5204901,FP,1.0
CHEMBL5196906,CHEMBL5186190,FP,1.0
CHEMBL5186898,CHEMBL5196906,FP,1.0
CHEMBL5186898,CHEMBL5197971,FP,1.0
CHEMBL5186898,CHEMBL5204901,FP,1.0
CHEMBL5186898,CHEMBL5186190,FP,1.0
CHEMBL5197971,CHEMBL5196906,FP,1.0
CHEMBL5197971,CHEMBL5186898,FP,1.0
CHEMBL5197971,CHEMBL5204901,FP,1.0
CHEMBL5197971,CHEMBL5186190,FP,1.0
CHEMBL5204901,CHEMBL5196906,FP,1.0
CHEMBL5204901,CHEMBL5186898,FP,1.0
CHEMBL5204901,CHEMBL5197971,FP,1.0
CHEMBL5204901,CHEMBL5186190,FP,1.0
CHEMBL5186190,CHEMBL5196906,FP,1.0
CHEMBL5186190,CHEMBL5186898,FP,1.0
CHEMBL5186190,CHEMBL5197971,FP,1.0
CHEMBL5186190,CHEMBL5204901,FP,1.0
CHEMBL102798,CHEMBL102438,FP,0.9833333333333333
CHEMBL102438,CHEMBL102798,FP,0.9833333333333333
CHEMBL104022,CHEMBL320402,FP,1.0
CHEMBL104022,CHEMBL296911,FP,1.0
CHEMBL320402,CHEMBL104022,FP,1.0
CHEMBL320402,CHEMBL296911,FP,1.0
CHEMBL296911,CHEMBL104022,FP,1.0
CHEMBL296911,CHEMBL320402,FP,1.0
CHEMBL321092,CHEMBL22650,FP,1.0
CHEMBL321092,CHEMBL115730,FP,1.0
CHEMBL321092,CHEMBL102497,FP,1.0
CHEMBL321092,CHEMBL178895,FP,1.0
CHEMBL607014,CHEMBL607015,FP,1.0
CHEMBL607014,CHEMBL607064,FP,1.0
CHEMBL177720,CHEMBL176037,FP,1.0
CHEMBL174533,CHEMBL368835,FP,1.0
CHEMBL22650,CHEMBL321092,FP,1.0
CHEMBL22650,CHEMBL115730,FP,1.0
CHEMBL22650,CHEMBL102497,FP,1.0
CHEMBL22650,CHEMBL178895,FP,1.0
CHEMBL115730,CHEMBL321092,FP,1.0
CHEMBL115730,CHEMBL22650,FP,1.0
CHEMBL115730,CHEMBL102497,FP,1.0
CHEMBL115730,CHEMBL178895,FP,1.0
CHEMBL368835,CHEMBL174533,FP,1.0
CHEMBL607015,CHEMBL607014,FP,1.0
CHEMBL607015,CHEMBL607064,FP,1.0
CHEMBL607065,CHEMBL607066,FP,1.0
CHEMBL607066,CHEMBL607065,FP,1.0
CHEMBL102497,CHEMBL321092,FP,1.0
CHEMBL102497,CHEMBL22650,FP,1.0
CHEMBL102497,CHEMBL115730,FP,1.0
CHEMBL102497,CHEMBL178895,FP,1.0
CHEMBL607064,CHEMBL607014,FP,1.0
CHEMBL607064,CHEMBL607015,FP,1.0
CHEMBL176037,CHEMBL177720,FP,1.0
CHEMBL178895,CHEMBL321092,FP,1.0
CHEMBL178895,CHEMBL22650,FP,1.0
CHEMBL178895,CHEMBL115730,FP,1.0
CHEMBL178895,CHEMBL102497,FP,1.0
CHEMBL4204646,CHEMBL4637699,FP,0.9591836734693877
CHEMBL4204646,CHEMBL4637351,FP,1.0
CHEMBL457224,CHEMBL459547,FP,0.9807692307692307
CHEMBL2334133,CHEMBL2334132,FP,0.98
CHEMBL330407,CHEMBL542922,FP,1.0
CHEMBL179374,CHEMBL369262,FP,1.0
CHEMBL1949788,CHEMBL1949789,FP,1.0
CHEMBL179194,CHEMBL176059,FP,1.0
CHEMBL2334143,CHEMBL2334142,FP,1.0
CHEMBL369262,CHEMBL179374,FP,1.0
CHEMBL5177093,CHEMBL5183358,FP,1.0
CHEMBL1972346,CHEMBL69863,FP,1.0
CHEMBL296411,CHEMBL311636,FP,1.0
CHEMBL4636790,CHEMBL4643715,FP,1.0
CHEMBL36455,CHEMBL67,FP,1.0
CHEMBL69863,CHEMBL1972346,FP,1.0
CHEMBL2019155,CHEMBL165,FP,1.0
CHEMBL5193980,CHEMBL5186656,FP,1.0
CHEMBL4637699,CHEMBL4204646,FP,0.9591836734693877
CHEMBL4637699,CHEMBL4637351,FP,0.9591836734693877
CHEMBL5190192,CHEMBL5200390,FP,1.0
CHEMBL5200390,CHEMBL5190192,FP,1.0
CHEMBL2334132,CHEMBL2334133,FP,0.98
CHEMBL542922,CHEMBL330407,FP,1.0
CHEMBL243684,CHEMBL242396,FP,1.0
CHEMBL1206232,CHEMBL289351,FP,1.0
CHEMBL87982,CHEMBL47426,FP,1.0
CHEMBL4643181,CHEMBL4216310,FP,1.0
CHEMBL311636,CHEMBL296411,FP,1.0
CHEMBL165,CHEMBL2019155,FP,1.0
CHEMBL2334142,CHEMBL2334143,FP,1.0
CHEMBL5183358,CHEMBL5177093,FP,1.0
CHEMBL242396,CHEMBL243684,FP,1.0
CHEMBL369169,CHEMBL180217,FP,1.0
CHEMBL4637351,CHEMBL4204646,FP,1.0
CHEMBL4637351,CHEMBL4637699,FP,0.9591836734693877
CHEMBL3335370,CHEMBL3335369,FP,1.0
CHEMBL4643715,CHEMBL4636790,FP,1.0
CHEMBL244727,CHEMBL215583,FP,1.0
CHEMBL5169810,CHEMBL5197251,FP,1.0
CHEMBL4216310,CHEMBL4643181,FP,1.0
CHEMBL324290,CHEMBL116776,FP,1.0
CHEMBL459547,CHEMBL457224,FP,0.9807692307692307
CHEMBL289351,CHEMBL1206232,FP,1.0
CHEMBL1172104,CHEMBL44509,FP,1.0
CHEMBL4285772,CHEMBL4291079,FP,0.9705882352941176
CHEMBL4285772,CHEMBL4293646,FP,1.0
CHEMBL215583,CHEMBL244727,FP,1.0
CHEMBL67,CHEMBL36455,FP,1.0
CHEMBL4291079,CHEMBL4285772,FP,0.9705882352941176
CHEMBL4291079,CHEMBL4293646,FP,0.9705882352941176
CHEMBL419378,CHEMBL116888,FP,1.0
CHEMBL44509,CHEMBL1172104,FP,1.0
CHEMBL4293646,CHEMBL4285772,FP,1.0
CHEMBL4293646,CHEMBL4291079,FP,0.9705882352941176
CHEMBL3335369,CHEMBL3335370,FP,1.0
CHEMBL176059,CHEMBL179194,FP,1.0
CHEMBL116776,CHEMBL324290,FP,1.0
CHEMBL116888,CHEMBL419378,FP,1.0
CHEMBL1949789,CHEMBL1949788,FP,1.0
CHEMBL180217,CHEMBL369169,FP,1.0
CHEMBL5186656,CHEMBL5193980,FP,1.0
CHEMBL5197251,CHEMBL5169810,FP,1.0
CHEMBL47426,CHEMBL87982,FP,1.0
CHEMBL1814790,CHEMBL62,FP,1.0
CHEMBL1814790,CHEMBL1256645,FP,1.0
CHEMBL1814790,CHEMBL13668,FP,1.0
CHEMBL62,CHEMBL1814790,FP,1.0
CHEMBL62,CHEMBL1256645,FP,1.0
CHEMBL62,CHEMBL13668,FP,1.0
CHEMBL1489369,CHEMBL324017,FP,1.0
CHEMBL1256645,CHEMBL1814790,FP,1.0
CHEMBL1256645,CHEMBL62,FP,1.0
CHEMBL1256645,CHEMBL13668,FP,1.0
CHEMBL1026,CHEMBL588,FP,1.0
CHEMBL552611,CHEMBL288090,FP,1.0
CHEMBL286080,CHEMBL1467585,FP,1.0
CHEMBL286080,CHEMBL505308,FP,1.0
CHEMBL286080,CHEMBL542700,FP,1.0
CHEMBL286080,CHEMBL24077,FP,1.0
CHEMBL288090,CHEMBL552611,FP,1.0
CHEMBL553503,CHEMBL353335,FP,1.0
CHEMBL553503,CHEMBL1160787,FP,1.0
CHEMBL353335,CHEMBL553503,FP,1.0
CHEMBL353335,CHEMBL1160787,FP,1.0
CHEMBL1160787,CHEMBL553503,FP,1.0
CHEMBL1160787,CHEMBL353335,FP,1.0
CHEMBL588,CHEMBL1026,FP,1.0
CHEMBL35354,CHEMBL544115,FP,1.0
CHEMBL35354,CHEMBL317741,FP,1.0
CHEMBL544115,CHEMBL35354,FP,1.0
CHEMBL544115,CHEMBL317741,FP,1.0
CHEMBL317741,CHEMBL35354,FP,1.0
CHEMBL317741,CHEMBL544115,FP,1.0
CHEMBL1467585,CHEMBL286080,FP,1.0
CHEMBL1467585,CHEMBL505308,FP,1.0
CHEMBL1467585,CHEMBL542700,FP,1.0
CHEMBL1467585,CHEMBL24077,FP,1.0
CHEMBL505308,CHEMBL286080,FP,1.0
CHEMBL505308,CHEMBL1467585,FP,1.0
CHEMBL505308,CHEMBL542700,FP,1.0
CHEMBL505308,CHEMBL24077,FP,1.0
CHEMBL13668,CHEMBL1814790,FP,1.0
CHEMBL13668,CHEMBL62,FP,1.0
CHEMBL13668,CHEMBL1256645,FP,1.0
CHEMBL542700,CHEMBL286080,FP,1.0
CHEMBL542700,CHEMBL1467585,FP,1.0
CHEMBL542700,CHEMBL505308,FP,1.0
CHEMBL542700,CHEMBL24077,FP,1.0
CHEMBL324017,CHEMBL1489369,FP,1.0
CHEMBL24077,CHEMBL286080,FP,1.0
CHEMBL24077,CHEMBL1467585,FP,1.0
CHEMBL24077,CHEMBL505308,FP,1.0
CHEMBL24077,CHEMBL542700,FP,1.0
CHEMBL549698,CHEMBL557713,FP,1.0
CHEMBL382201,CHEMBL202932,FP,1.0
CHEMBL382201,CHEMBL3752564,FP,1.0
CHEMBL43644,CHEMBL433262,FP,1.0
CHEMBL3752419,CHEMBL3751997,FP,1.0
CHEMBL4293423,CHEMBL4284088,FP,1.0
CHEMBL42420,CHEMBL421882,FP,1.0
CHEMBL42420,CHEMBL43152,FP,1.0
CHEMBL3775979,CHEMBL3775041,FP,1.0
CHEMBL3775979,CHEMBL3774784,FP,1.0
CHEMBL3775979,CHEMBL3775104,FP,0.9811320754716981
CHEMBL5209328,CHEMBL5174998,FP,0.975
CHEMBL45040,CHEMBL42938,FP,1.0
CHEMBL43479,CHEMBL42067,FP,1.0
CHEMBL435298,CHEMBL563,FP,1.0
CHEMBL433262,CHEMBL43644,FP,1.0
CHEMBL557713,CHEMBL549698,FP,1.0
CHEMBL42067,CHEMBL43479,FP,1.0
CHEMBL3759921,CHEMBL3759982,FP,1.0
CHEMBL3759921,CHEMBL3758251,FP,0.9743589743589743
CHEMBL5174998,CHEMBL5209328,FP,0.975
CHEMBL3827162,CHEMBL3827453,FP,0.9782608695652174
CHEMBL3759982,CHEMBL3759921,FP,1.0
CHEMBL3759982,CHEMBL3758251,FP,0.9743589743589743
CHEMBL421882,CHEMBL42420,FP,1.0
CHEMBL421882,CHEMBL43152,FP,1.0
CHEMBL43152,CHEMBL42420,FP,1.0
CHEMBL43152,CHEMBL421882,FP,1.0
CHEMBL4284088,CHEMBL4293423,FP,1.0
CHEMBL563,CHEMBL435298,FP,1.0
CHEMBL42938,CHEMBL45040,FP,1.0
CHEMBL3775041,CHEMBL3775979,FP,1.0
CHEMBL3775041,CHEMBL3774784,FP,1.0
CHEMBL3775041,CHEMBL3775104,FP,0.9811320754716981
CHEMBL3758251,CHEMBL3759921,FP,0.9743589743589743
CHEMBL3758251,CHEMBL3759982,FP,0.9743589743589743
CHEMBL43147,CHEMBL330028,FP,1.0
CHEMBL113003,CHEMBL261272,FP,1.0
CHEMBL3827453,CHEMBL3827162,FP,0.9782608695652174
CHEMBL202932,CHEMBL382201,FP,1.0
CHEMBL202932,CHEMBL3752564,FP,1.0
CHEMBL330028,CHEMBL43147,FP,1.0
CHEMBL252391,CHEMBL269996,FP,1.0
CHEMBL3752564,CHEMBL382201,FP,1.0
CHEMBL3752564,CHEMBL202932,FP,1.0
CHEMBL3774784,CHEMBL3775979,FP,1.0
CHEMBL3774784,CHEMBL3775041,FP,1.0
CHEMBL3774784,CHEMBL3775104,FP,0.9811320754716981
CHEMBL261272,CHEMBL113003,FP,1.0
CHEMBL3775104,CHEMBL3775979,FP,0.9811320754716981
CHEMBL3775104,CHEMBL3775041,FP,0.9811320754716981
CHEMBL3775104,CHEMBL3774784,FP,0.9811320754716981
CHEMBL3751997,CHEMBL3752419,FP,1.0
CHEMBL269996,CHEMBL252391,FP,1.0
CHEMBL3907094,CHEMBL599218,FP,1.0
CHEMBL3907094,CHEMBL605976,FP,1.0
CHEMBL599218,CHEMBL3907094,FP,1.0
CHEMBL599218,CHEMBL605976,FP,1.0
CHEMBL605976,CHEMBL3907094,FP,1.0
CHEMBL605976,CHEMBL599218,FP,1.0
CHEMBL3685329,CHEMBL3675415,FP,1.0
CHEMBL3675415,CHEMBL3685329,FP,1.0
CHEMBL99309,CHEMBL419734,FP,1.0
CHEMBL3735210,CHEMBL3735396,FP,1.0
CHEMBL3734811,CHEMBL3736361,FP,1.0
CHEMBL2115348,CHEMBL2114408,FP,1.0
CHEMBL106124,CHEMBL3736185,FP,1.0
CHEMBL3735396,CHEMBL3735210,FP,1.0
CHEMBL2114408,CHEMBL2115348,FP,1.0
CHEMBL3736361,CHEMBL3734811,FP,1.0
CHEMBL3735951,CHEMBL3736459,FP,1.0
CHEMBL3735951,CHEMBL3734932,FP,1.0
CHEMBL3735951,CHEMBL3736299,FP,1.0
CHEMBL3736512,CHEMBL3735159,FP,1.0
CHEMBL3736512,CHEMBL3734940,FP,1.0
CHEMBL3736512,CHEMBL3735858,FP,1.0
